time,username,tweet,sentiment
2022-06-09 08:29:28+00:00,Lotus Mio Bangunjiwo Restaurant,Organic veggies from our land to your table #sharethelove Kindly check @lotusmio for another happiness https://t.co/XQVIorfloX',negatif
2022-06-09 02:57:30+00:00,hobimakan,Sate legendaris banget nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/Soj2xpOOgO',positif
2022-06-08 22:09:54+00:00,Jasa Tebang Pohon Jogja,Jasa tebang pohon panggilan jogja #yogya #Yogaykarta #jogja #jogja #jogjaistimewa #jogjahits #jakarta https://t.co/uLawZwJpHi',negatif
2022-06-08 19:00:22+00:00,hobimakan,Bakso sultan #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/SSiUS6v9x6',positif
2022-06-08 10:34:50+00:00,hobimakan,Mie kocok daging sapi #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/kiJtK5VxL1',positif
2022-06-08 10:13:05+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto https://t.co/aDF9GTNRYQ',negatif
2022-06-08 06:59:37+00:00,Dickiensis,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 06:52:57+00:00,IG blusukanbantul,#jogjakarta #jogjaview #tripjogjakarta #wisatajogja #jogja.istimewa #jogjaiswonderful #malioboro #kulinerjogja https://t.co/scMGNj8GSg',positif
2022-06-08 05:12:04+00:00,slytherin,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 04:04:37+00:00,KONSISTEN !,"#RaboSoto ini soto kikilnya melimpah, mantap banget, dengan kuah warna kemerahan #KulinerJogja #JogjaFood https://t.co/BEllDWJH0X'",positif
2022-06-08 03:39:25+00:00,KONSISTEN !,"#RaboSoto soto seger jogja bagian utara, khasnya adalah kuah yang bening dengan rasa yang seger dan suwiran ayam ya https://t.co/aYzgSBQxOU'",positif
2022-06-08 03:24:24+00:00,Ulfa.yf,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 03:19:42+00:00,Rifaiiiiiii,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 03:14:06+00:00,Thaitea,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 02:59:54+00:00,Persotoan Jogja,"Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul https://t.co/6QpjXlJGpv'",netral
2022-06-08 02:31:53+00:00,hobimakan,Entog nya mantap banget wajib cobain nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/I6mKpr060W',positif
2022-06-08 00:19:13+00:00,Lotus Mio Bangunjiwo Restaurant,#lotusmio #bangunjiwo #bantul #resto #restaurant #cafe #food #foodie #lotus #jogjafoodie #love #kulinerjogja,positif
2022-06-07 02:17:33+00:00,pemainayam Bangkok,Daftar Akun Sabung Ayam Online!! Dapatkan Bonus New Member 10% Langsung! Min Depo 10Rb Min WD 25Rb WA : +62 812 973,negatif
2022-06-15 10:49:13+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto,negatif
2022-06-15 09:21:59+00:00,hobimakan,Demi seafood #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/IRWX2RA8n8',netral
2022-06-15 05:01:00+00:00,Jogja ❤️ Istimewa,Siang-siang mampir sini nge-es doger mantap nih... Ada yang punya kenangan di sini? . . @iniYogaykarta . . Lokasi,positif
2022-06-15 02:54:30+00:00,hobimakan,Bubur ayam legend nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,positif
2022-06-14 22:13:48+00:00,🇮🇩Beranda Godean,@xianiwei: Soto ayam enak di area Godean? Ya Soto Pak Slamet lah! Langganan disini udah dari aku SD.. #kulinerjogja https://t.co/lCPJFqp,positif
2022-06-14 11:57:46+00:00,haloakuadit,Bubur Ayam - Almond Bakery Porsinya bikin wareg ! Rasanya bikin ketagihan Yang ngidam bubur malem2 silakan coba https://t.co/8xf5J6z5t,positif
2022-06-14 11:10:40+00:00,hobimakan,Martabak pacenongan #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/qYjPO8cIJh',positif
2022-06-14 10:23:01+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto https://t.co/JOymEWcghj',negatif
2022-06-14 08:59:53+00:00,Ulubundar,Hari ini kami ada dalam acara Pernikahan di Balai Desa Imogiri Bantul - Yogaykarta Tersedia Menu : Pempek Kap https://t.co/Vqjjs20pLk',negatif
2022-06-14 05:51:55+00:00,Grosir Beras Yogya,Bismillah.. Mentik Wangi Super Cap SR. Bahan baru fresh. Bukan mentik biasa. Ready kemasan 5 Kg &amp; 25 Kg. Lokasi B https://t.co/j4WHQWX4Lh',netral
2022-06-14 05:47:13+00:00,Grosir Beras Yogya,Bismillah.. Mentik wangi Super Cap MT Karang pandan. Bahan baru Fresh. Cocok utk rumahan dan Resto. Lokasi Baciro https://t.co/knfowG2RYs',netral
2022-06-14 02:28:20+00:00,hobimakan,Restorannya harus di coba nih menarik #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/OhgOQ3hTEg',positif
2022-06-13 16:46:55+00:00,Xian,Soto ayam enak di area Godean? Ya Soto Pak Slamet lah! Langganan disini udah dari aku SD.. #kulinerjogja,positif
2022-06-13 15:19:05+00:00,Nunuk Ambarwati,Lihat ulasan Es Teh Indonesia ini di Google Maps #OnGoogleMaps https://t.co/8tbaobxMZX #estehindonesia,negatif
2022-06-13 11:31:58+00:00,hobimakan,Ada yg udah pernah nyobain #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,negatif
2022-06-13 07:31:27+00:00,Bakmi Sundoro: Mie dengan Citarasa Khas Jogja,"Namun, tdk semua org yg rindu kuliner Jogja, bisa selalu datang utk menikmatinya. Oleh krn itu, https://t.co/noSGbCcYbQ'",negatif
2022-06-13 07:28:29+00:00,Bakmi Sundoro: Mie dengan Citarasa Khas Jogja,Indahnya kota #Yogaykarta dengan beragam tempat yang selalu bikin kangen. Tak ketinggalan pula #kulinerjogja,positif
2022-06-13 02:48:31+00:00,hobimakan,Orang Surabaya harus nyobain nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta,netral
2022-06-13 02:00:24+00:00,Hardjo Djarwi,#RestoLimasanKlampox #jogja #jogjaupdate #jogjafoodhunter #jogjahits #jogjawisata #jogjaistimewa #jogjakarta https://t.co/Gl6NQ7hAWz',positif
2022-06-13 01:54:47+00:00,Grosir Beras Yogya,Bismillah Beras Cap Strawbery Sudah poles kebi so ir ya bosku. Bebas dari batu &amp; kotoran. Siap melayani pa ai https://t.co/GrWLnUHIe,netral
2022-06-13 01:51:38+00:00,Pinarak Jogja,#sobatpinarak #pinarakjogja #kuliner #kulinerjogja #culinary #esbuah #foodtourism #esbuahpkjogja #hitsjogja #jogjawisata',positif
2022-06-12 21:37:19+00:00,Barastu edutravel Jogja,Subuh berjamaah Lontong sayur sarapanku Selamat pagi Indonesia #kulinerjogja #kulonprogo #lontongsayur,positif
2022-06-12 17:41:44+00:00,hobimakan,Nasi goreng gila tergila #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,negatif
2022-06-12 12:53:13+00:00,edwar alfian,"Rolasan.. #kuliner #kulinerjogja #lunch #baron @ Baron Beach,Gunung Kidul,Jogjakarta https://t.co/3NAeRcJMkL'",positif
2022-06-12 12:11:12+00:00,Easy Garden Restaurant & Cafe,We got the feeling that this week is going to be a sweet one. #easygardenresto #restojogja #kulinerjogja https://t.co/WgCGw5zJcp',negatif
2022-06-12 12:10:11+00:00,hobimakan,Ini ci harus di coba warga jakarta hadir #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/8nKVoI7mOL',netral
2022-06-12 10:48:11+00:00,Lotus Mio Bangunjiwo Restaurant,#lotusmio #bangunjiwo #bantul #resto #restaurant #cafe #food #foodie #lotus #jogjafoodie #love #kulinerjogja https://t.co/ZUuFHoz9x4',positif
2022-06-12 02:28:23+00:00,hobimakan,Sego sambel terenak dimadiun #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/Y1VC3AB3ay',positif
2022-06-12 00:04:55+00:00,Diva,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 18:55:28+00:00,hobimakan,Tengkleng gajah #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/JsN5xtoEmy',positif
2022-06-11 11:59:16+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto https://t.co/UgYeGU3LMo',negatif
2022-06-11 11:15:29+00:00,Mandaliyem,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 09:42:20+00:00,hobimakan,Nih kalo mudik wajib mampir di cerebon #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/Qrg1ypWiVa',netral
2022-06-11 05:44:54+00:00,Ayam Toegoe,"#AyamGeprek #BBQ sekarang ada di #ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/F9qfFc5rYQ #JOGJA https://t.co/2DwLiEHxcQ'",positif
2022-06-11 05:37:35+00:00,Eka Senjawati,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 03:46:42+00:00,Kang Atto,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 03:32:53+00:00,TotO,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 03:04:45+00:00,JOGJA / Yogaykarta,"Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan",netral
2022-06-11 01:57:21+00:00,hobimakan,Makanan legendaris dari malang nih yang wajib kalian cobain #hobbylobby #makanmakan #makananenak,positif
2022-06-10 19:05:35+00:00,hobimakan,Steak murah mulai dari 15k an #hobbylobby #makanmakan #makananenak #kuliner #kulinerjaka,netral
2022-06-10 15:02:08+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto,negatif
2022-06-10 12:13:03+00:00,hobimakan,Martabak jumbo #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,positif
2022-06-10 04:30:53+00:00,IG blusukanbantul,bawah monumen jam tersebut. Namun kini sudah diganti dengan mesin dengan penggerak listrik. #jogjaka,negatif
2022-06-10 01:06:29+00:00,hobimakan,Bakso yang wajib dicobain pas main ke malang nih gaes #hobbylobby #makanmakan #makananenak #kuliner,positif
2022-06-09 18:50:57+00:00,hobimakan,@hobimakanhobi: All you can eat malang #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja #kulinerin,netral
2022-06-09 18:50:04+00:00,hobimakan,All you can eat malang #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/K8xHrFplcn',netral
2022-06-09 12:10:29+00:00,@ranggavega,@LotusMio: Organic veggies from our land to your table #sharethelove Kindly check @lotusmio for another happiness #lotusmio #,negatif
2022-06-09 11:54:23+00:00,Ulubundar,"Halo Pempek Lovers semua, ada yang mau ngadain ULANG TAHUN ga nih? Kini ada solusi mudah, hematt, cepat &amp; praktis",negatif
2022-06-09 10:59:35+00:00,hobimakan,Ayam crispy warga Jogja wajib mampir ini lebih hematt #hobbylobby #makanmakan #makananenak #kuliner https://t.co/TJwIFDGYQP',positif
2022-06-09 08:29:28+00:00,Lotus Mio Bangunjiwo Restaurant,Organic veggies from our land to your table #sharethelove Kindly check @lotusmio for another happiness https://t.co/XQVIorfloX',negatif
2022-06-09 02:57:30+00:00,hobimakan,Sate legendaris banget nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/Soj2xpOOgO',positif
2022-06-08 22:09:54+00:00,Jasa Tebang Pohon Jogja,Jasa tebang pohon panggilan jogja #yogya #Yogaykarta #jogja #jogja #jogjaistimewa #jogjahits #jakarta https://t.co/uLawZwJpHi',negatif
2022-06-08 19:00:22+00:00,hobimakan,Bakso sultan #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/SSiUS6v9x6',positif
2022-06-08 10:34:50+00:00,hobimakan,Mie kocok daging sapi #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/kiJtK5VxL1',positif
2022-06-08 10:13:05+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto https://t.co/aDF9GTNRYQ',negatif
2022-06-08 06:59:37+00:00,Dickiensis,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 06:52:57+00:00,IG blusukanbantul,#jogjakarta #jogjaview #tripjogjakarta #wisatajogja #jogja.istimewa #jogjaiswonderful #malioboro #kulinerjogja https://t.co/scMGNj8GSg',positif
2022-06-08 05:12:04+00:00,slytherin,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 04:04:37+00:00,KONSISTEN !,"#RaboSoto ini soto kikilnya melimpah, mantap banget, dengan kuah warna kemerahan #KulinerJogja #JogjaFood https://t.co/BEllDWJH0X'",positif
2022-06-08 03:39:25+00:00,KONSISTEN !,"#RaboSoto soto seger jogja bagian utara, khasnya adalah kuah yang bening dengan rasa yang seger dan suwiran ayam ya https://t.co/aYzgSBQxOU'",positif
2022-06-08 03:24:24+00:00,Ulfa.yf,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 03:19:42+00:00,Rifaiiiiiii,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 03:14:06+00:00,Thaitea,"@persotoan_jogja: Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul.",netral
2022-06-08 02:59:54+00:00,Persotoan Jogja,"Selamat pagi sobat soto! Kali ini mimin nyoto di Soto Sulthon nih, yang berlokasi di Babadan, Banguntapan, Bantul https://t.co/6QpjXlJGpv'",positif
2022-06-08 02:31:53+00:00,hobimakan,Entog nya mantap banget wajib cobain nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/I6mKpr060W',positif
2022-06-08 00:19:13+00:00,Lotus Mio Bangunjiwo Restaurant,#lotusmio #bangunjiwo #bantul #resto #restaurant #cafe #food #foodie #lotus #jogjafoodie #love #kulinerjogja,negatif
2022-06-07 02:17:33+00:00,pemainayam Bangkok,Daftar Akun Sabung Ayam Online!! Dapatkan Bonus New Member 10% Langsung! Min Depo 10Rb Min WD 25Rb WA : +62 812 973,negatif
2022-06-15 10:49:13+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto,negatif
2022-06-15 09:21:59+00:00,hobimakan,Demi seafood #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/IRWX2RA8n8',netral
2022-06-15 05:01:00+00:00,Jogja ❤️ Istimewa,Siang-siang mampir sini nge-es doger mantap nih... Ada yang punya kenangan di sini? . . @iniYogaykarta . . Lokasi,netral
2022-06-15 02:54:30+00:00,hobimakan,Bubur ayam legend nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,positif
2022-06-14 22:13:48+00:00,🇮🇩Beranda Godean,@xianiwei: Soto ayam enak di area Godean? Ya Soto Pak Slamet lah! Langganan disini udah dari aku SD.. #kulinerjogja https://t.co/lCPJFqp,netral
2022-06-14 11:57:46+00:00,haloakuadit,Bubur Ayam - Almond Bakery Porsinya bikin wareg ! Rasanya bikin ketagihan Yang ngidam bubur malem2 silakan coba https://t.co/8xf5J6z5t,positif
2022-06-14 11:10:40+00:00,hobimakan,Martabak pacenongan #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/qYjPO8cIJh',positif
2022-06-14 10:23:01+00:00,Lotus Mio Bangunjiwo Restaurant,#sharethelove Kindly check @lotusmio for another happiness #lotusmio #bangunjiwo #bantul #resto https://t.co/JOymEWcghj',negatif
2022-06-14 08:59:53+00:00,Ulubundar,Hari ini kami ada dalam acara Pernikahan di Balai Desa Imogiri Bantul - Yogaykarta Tersedia Menu : Pempek Kap https://t.co/Vqjjs20pLk',netral
2022-06-14 05:51:55+00:00,Grosir Beras Yogya,Bismillah.. Mentik Wangi Super Cap SR. Bahan baru fresh. Bukan mentik biasa. Ready kemasan 5 Kg &amp; 25 Kg. Lokasi B https://t.co/j4WHQWX4Lh',netral
2022-06-14 05:47:13+00:00,Grosir Beras Yogya,Bismillah.. Mentik wangi Super Cap MT Karang pandan. Bahan baru Fresh. Cocok utk rumahan dan Resto. Lokasi Baciro https://t.co/knfowG2RYs',netral
2022-06-14 02:28:20+00:00,hobimakan,Restorannya harus di coba nih menarik #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/OhgOQ3hTEg',positif
2022-06-13 16:46:55+00:00,Xian,Soto ayam enak di area Godean? Ya Soto Pak Slamet lah! Langganan disini udah dari aku SD.. #kulinerjogja,positif
2022-06-13 15:19:05+00:00,Nunuk Ambarwati,Lihat ulasan Es Teh Indonesia ini di Google Maps #OnGoogleMaps https://t.co/8tbaobxMZX #estehindonesia,negatif
2022-06-13 11:31:58+00:00,hobimakan,Ada yg udah pernah nyobain #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,negatif
2022-06-13 07:31:27+00:00,Bakmi Sundoro: Mie dengan Citarasa Khas Jogja,"Namun, tdk semua org yg rindu kuliner Jogja, bisa selalu datang utk menikmatinya. Oleh krn itu, https://t.co/noSGbCcYbQ'",negatif
2022-06-13 07:28:29+00:00,Bakmi Sundoro: Mie dengan Citarasa Khas Jogja,Indahnya kota #Yogaykarta dengan beragam tempat yang selalu bikin kangen. Tak ketinggalan pula #kulinerjogja,positif
2022-06-13 02:48:31+00:00,hobimakan,Orang Surabaya harus nyobain nih #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta,netral
2022-06-13 02:00:24+00:00,Hardjo Djarwi,#RestoLimasanKlampox #jogja #jogjaupdate #jogjafoodhunter #jogjahits #jogjawisata #jogjaistimewa #jogjakarta https://t.co/Gl6NQ7hAWz',positif
2022-06-13 01:54:47+00:00,Grosir Beras Yogya,Bismillah Beras Cap Strawbery Sudah poles kebi so ir ya bosku. Bebas dari batu &amp; kotoran. Siap melayani pa ai https://t.co/GrWLnUHIe,negatif
2022-06-13 01:51:38+00:00,Pinarak Jogja,#sobatpinarak #pinarakjogja #kuliner #kulinerjogja #culinary #esbuah #foodtourism #esbuahpkjogja #hitsjogja #jogjawisata',positif
2022-06-12 21:37:19+00:00,Barastu edutravel Jogja,Subuh berjamaah Lontong sayur sarapanku Selamat pagi Indonesia #kulinerjogja #kulonprogo #lontongsayur,positif
2022-06-12 17:41:44+00:00,hobimakan,Nasi goreng gila tergila #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja,negatif
2022-06-12 12:53:13+00:00,edwar alfian,"Rolasan.. #kuliner #kulinerjogja #lunch #baron @ Baron Beach,Gunung Kidul,Jogjakarta https://t.co/3NAeRcJMkL'",positif
2022-06-12 12:11:12+00:00,Easy Garden Restaurant & Cafe,We got the feeling that this week is going to be a sweet one. #easygardenresto #restojogja #kulinerjogja https://t.co/WgCGw5zJcp',negatif
2022-06-12 12:10:11+00:00,hobimakan,Ini ci harus di coba warga jakarta hadir #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta https://t.co/8nKVoI7mOL',netral
2022-06-12 10:48:11+00:00,Lotus Mio Bangunjiwo Restaurant,#lotusmio #bangunjiwo #bantul #resto #restaurant #cafe #food #foodie #lotus #jogjafoodie #love #kulinerjogja https://t.co/ZUuFHoz9x4',positif
2022-06-12 02:28:23+00:00,hobimakan,Sego sambel terenak dimadiun #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/Y1VC3AB3ay',positif
2022-06-12 00:04:55+00:00,Diva,"@YogaykartaCity: Dawet enak di Jogja Tapi harus sabar antrenya Dawet ringin Purwoma ani, Kalasan, Sleman Dawet 4 rupiah ,tape ketan 1 rupiah",netral
2022-06-11 18:55:28+00:00,hobimakan,Tengkleng gajah #hobbylobby #makanmakan #makananenak #kuliner #kulinerjakarta #kulinerjogja https://t.co/JsN5xtoEmy',positif
